,brand,description,rating,ingredients,number_of_ingredients,number_of_reviews,price_USD,ingredients list,Propylparaben,Fd&c,D&C,P-Phenylenediamine,Formaldehyde,Palm Oil,Paraben,Alkyl Parahydroxy Benzoates,Cyclotetrasiloxane,Octamethylcyclotetrasiloxane,Cylcopentasiloxane,Polydimethylsiloxan,Sodium Lauryl Sulfate,Sls,Sodium Laureth Sulfate,Sles,Sodium Lauryl Sulfoacetate,Sodium Lauroyl Isoethionate,Sodium Lauroyl Taurate,Sodium Cocoyl Isoethionate,Sodium Lauroyl Methyl Isoethionate,Sodium Lauroyl Sarcosinate,Disodium Laureth Sulfosuccinate,Benzophenone,Paba,Avobenzone,Homosalate,Ethoxycinnmate,Oxybenzone,sum
1044,ULTA,eucalyptus-mint-moisture-gel-hand-soap,4.2,"['Aqua (Water)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Panthenol', 'Benzophenone-4', 'Lactose', 'Cellulose', 'Hydroxypropyl Methylcellulose', 'Aloe Barbadensis Leaf Extract', 'Retinyl Palmitate', 'Tocopheryl Acetate', 'Ultramarine Blue', 'Sodium Hydroxide', 'Yellow 5', 'Blue 1.\r']",19,37,6,"'Aqua (Water)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Panthenol', 'Benzophenone-4', 'Lactose', 'Cellulose', 'Hydroxypropyl Methylcellulose', 'Aloe Barbadensis Leaf Extract', 'Retinyl Palmitate', 'Tocopheryl Acetate', 'Ultramarine Blue', 'Sodium Hydroxide', 'Yellow 5', 'Blue 1.\r'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1045,ULTA,sugared-vanilla-exfoliating-body-scrub,4.6,"['Sucrose', 'Propylene Glycol', 'Sodium Laureth Sulfate', 'Hydrated Silica', 'Water (Aqua)', 'Fragrance (Parfum)', 'Sodium Methyl Cocoyl Taurate', 'Aloe Barbadensis Leaf Juice', 'Ascorbic Acid', 'Benzophenone-4', 'BHT', 'Butyrospermum Parkii (Shea Butter)', 'Cocos Nucifera (Coconut) Oil', 'Disodium EDTA', 'Glycerin', 'Helianthus Annuus (Sunflower) Seed Oil', 'Punica Granatum (Pomegranate) Extract', 'Retinyl Palmitate', 'Tocopheryl Acetate', 'Vitis Vinifera (Grape) Seed Extract', 'Methylchloroisothiazolinone', 'Methylisothiazolinone', 'Red 33 (CI 17200)', 'Blue 1 (CI 42090)']",24,10,12,"'Sucrose', 'Propylene Glycol', 'Sodium Laureth Sulfate', 'Hydrated Silica', 'Water (Aqua)', 'Fragrance (Parfum)', 'Sodium Methyl Cocoyl Taurate', 'Aloe Barbadensis Leaf Juice', 'Ascorbic Acid', 'Benzophenone-4', 'BHT', 'Butyrospermum Parkii (Shea Butter)', 'Cocos Nucifera (Coconut) Oil', 'Disodium EDTA', 'Glycerin', 'Helianthus Annuus (Sunflower) Seed Oil', 'Punica Granatum (Pomegranate) Extract', 'Retinyl Palmitate', 'Tocopheryl Acetate', 'Vitis Vinifera (Grape) Seed Extract', 'Methylchloroisothiazolinone', 'Methylisothiazolinone', 'Red 33 (CI 17200)', 'Blue 1 (CI 42090)'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1046,ULTA,sweet-apple-foaming-hand-soap,3.6,"['Aqua (Water)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Polysorbate 20', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Panthenol', 'Benzophenone-4', 'Aloe Barbadensis Leaf Extract', 'Tocopheryl Acetate', 'Red 33', 'Red 40']",13,31,6,"'Aqua (Water)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Polysorbate 20', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Panthenol', 'Benzophenone-4', 'Aloe Barbadensis Leaf Extract', 'Tocopheryl Acetate', 'Red 33', 'Red 40'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1047,Spongeables,anti-cellulite-body-wash-in-a-sponge-20,4.4,"['Glycerin', 'Water (Aqua)', 'Sodium Stearate', 'Sorbitol', 'Propylene Glycol', 'Sodium Laureth Sulfate', 'Sodium Laurate', 'Fragrance (Parfum)', 'Sodium Chloride', 'Olea Europaea (Olive) Fruit Oil', 'Caffeine', 'Petrolatum', 'Tocopheryl Acetate (Vitamin E)', 'Phenyl Trimethicone', 'Hydroxyethyl Behenamidopropyl Dimonium Chloride', 'Fucus Vesiculosus Extract (Bladderwrack) Argania Spinosa Kernel Extract', 'Isomerized Safflower Acid', 'Lauric Acid', 'Sodium Thiosulfate', 'Stearic Acid', 'Pentasodium Penetate', 'Tetrasodium Etidronate']",22,387,7,"'Glycerin', 'Water (Aqua)', 'Sodium Stearate', 'Sorbitol', 'Propylene Glycol', 'Sodium Laureth Sulfate', 'Sodium Laurate', 'Fragrance (Parfum)', 'Sodium Chloride', 'Olea Europaea (Olive) Fruit Oil', 'Caffeine', 'Petrolatum', 'Tocopheryl Acetate (Vitamin E)', 'Phenyl Trimethicone', 'Hydroxyethyl Behenamidopropyl Dimonium Chloride', 'Fucus Vesiculosus Extract (Bladderwrack) Argania Spinosa Kernel Extract', 'Isomerized Safflower Acid', 'Lauric Acid', 'Sodium Thiosulfate', 'Stearic Acid', 'Pentasodium Penetate', 'Tetrasodium Etidronate'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,Philosophy,snow-angel-shampoo-shower-gel-bubble-bath,4.3,"['Water/Aqua/Eau', 'Sodium Laureth Sulfate', 'Ppg-2 Hydroxyethyl Cocamide', 'Acrylates Copolymer', 'Disodium Laureth Sulfosuccinate', 'Fragrance/Parfum', 'Lauryl Betaine', 'Glycerin', 'Allantoin', 'Aloe Barbadensis Leaf Juice', 'Panthenol', 'Camellia Sinensis Leaf Extract', 'Phytosterols', 'Tocopherol', 'Tocotrienols', 'Squalene', 'Oryza Sativa (Rice) Bran Wax', 'Saccharum Officinarum (Sugar Cane) Extract', 'Polyquaternium-7', 'Polyquaternium-10', 'Isostearamidopropyl Morpholine Lactate', 'Sodium Benzotriazolyl Butylphenol Sulfonate', 'Buteth-3', 'Tributyl Citrate', 'Sodium Chloride', 'Sodium Hydroxide', 'Citric Acid', 'Disodium Edta', 'Methylchloroisothiazolinone', 'Methylisothiazolinone', 'Calcium Aluminum Borosilicate', 'Silica', 'Synthetic Fluorphlogopite', 'Benzyl Salicylate', 'Butylphenyl Methylpropional', 'Hydroxycitronellal', 'Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde ', 'Tin Oxide (Ci 77861)', 'Titanium Dioxide (Ci 77891)', 'Blue 1 (Ci 42090)', 'Red 33 (Ci 17200).']",41,1,18,"'Water/Aqua/Eau', 'Sodium Laureth Sulfate', 'Ppg-2 Hydroxyethyl Cocamide', 'Acrylates Copolymer', 'Disodium Laureth Sulfosuccinate', 'Fragrance/Parfum', 'Lauryl Betaine', 'Glycerin', 'Allantoin', 'Aloe Barbadensis Leaf Juice', 'Panthenol', 'Camellia Sinensis Leaf Extract', 'Phytosterols', 'Tocopherol', 'Tocotrienols', 'Squalene', 'Oryza Sativa (Rice) Bran Wax', 'Saccharum Officinarum (Sugar Cane) Extract', 'Polyquaternium-7', 'Polyquaternium-10', 'Isostearamidopropyl Morpholine Lactate', 'Sodium Benzotriazolyl Butylphenol Sulfonate', 'Buteth-3', 'Tributyl Citrate', 'Sodium Chloride', 'Sodium Hydroxide', 'Citric Acid', 'Disodium Edta', 'Methylchloroisothiazolinone', 'Methylisothiazolinone', 'Calcium Aluminum Borosilicate', 'Silica', 'Synthetic Fluorphlogopite', 'Benzyl Salicylate', 'Butylphenyl Methylpropional', 'Hydroxycitronellal', 'Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde ', 'Tin Oxide (Ci 77861)', 'Titanium Dioxide (Ci 77891)', 'Blue 1 (Ci 42090)', 'Red 33 (Ci 17200).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1049,Tree Hut,limited-edition-marshmallow-lodge-shea-sugar-scrub,0.0,"['Sucrose', 'Glycerin', 'Polysorbate 20', 'Silica', 'Aqua (Water / Eau)', 'Ananas Sativus (Pineapple) Fruit Extract', 'Cocos Nucifera (Coconut) Shell Powder', 'Aloe Barbadensis Leaf Juice', 'Butyrospermum Parkii (Shea) Butter', 'Oenothera Biennis (Evening Primrose) Oil', 'Citrus Aurantium Dulcis (Orange) Oil', 'Macadamia Ternifolia (Macadamia) Seed Oil', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Carthamus Tinctorius (Safflower) Seed Oil', 'Persea Gratissima (Avocado) Oil', 'Retinyl Palmitate', 'Ascorbic Acid', 'Fragrance (Parfum)', 'Sorbic Acid', 'Phenoxyethanol', 'Caprylyl Glycol', 'Titanium Dioxide (CI 77891).']",22,6,8,"'Sucrose', 'Glycerin', 'Polysorbate 20', 'Silica', 'Aqua (Water / Eau)', 'Ananas Sativus (Pineapple) Fruit Extract', 'Cocos Nucifera (Coconut) Shell Powder', 'Aloe Barbadensis Leaf Juice', 'Butyrospermum Parkii (Shea) Butter', 'Oenothera Biennis (Evening Primrose) Oil', 'Citrus Aurantium Dulcis (Orange) Oil', 'Macadamia Ternifolia (Macadamia) Seed Oil', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Carthamus Tinctorius (Safflower) Seed Oil', 'Persea Gratissima (Avocado) Oil', 'Retinyl Palmitate', 'Ascorbic Acid', 'Fragrance (Parfum)', 'Sorbic Acid', 'Phenoxyethanol', 'Caprylyl Glycol', 'Titanium Dioxide (CI 77891).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,The Body Shop,satsuma-shower-gel,4.4,"['Water', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Glycerin', 'Polysorbate 20', 'PEG-40 Hydrogenated Castor Oil', 'Benzyl Alcohol', 'PEG-120 Methyl Glucose Dioleate', 'Sodium Chloride', 'Phenoxyethanol', 'Polyglyceryl-2 Caprate', 'Trisodium Sulfosuccinate', 'Honey', 'Limonene', 'Fragrance', 'Citrus Nobilis (Mandarin Orange) Fruit Extract', 'Glycine Soja (Soybean) Oil', 'Benzophenone-4', 'Hexyl Cinnamal', 'Butyl Methoxydibenzoylmethane', 'Disodium EDTA', 'Citral', 'Denatonium Benzoate', 'Salicylic Acid', 'Sodium Dehydroacetate', 'Citric Acid', 'Orange 4', 'Yellow 6.']",28,112,20,"'Water', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Glycerin', 'Polysorbate 20', 'PEG-40 Hydrogenated Castor Oil', 'Benzyl Alcohol', 'PEG-120 Methyl Glucose Dioleate', 'Sodium Chloride', 'Phenoxyethanol', 'Polyglyceryl-2 Caprate', 'Trisodium Sulfosuccinate', 'Honey', 'Limonene', 'Fragrance', 'Citrus Nobilis (Mandarin Orange) Fruit Extract', 'Glycine Soja (Soybean) Oil', 'Benzophenone-4', 'Hexyl Cinnamal', 'Butyl Methoxydibenzoylmethane', 'Disodium EDTA', 'Citral', 'Denatonium Benzoate', 'Salicylic Acid', 'Sodium Dehydroacetate', 'Citric Acid', 'Orange 4', 'Yellow 6.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1051,Tree Hut,tahitian-vanilla-bean-shea-sugar-scrub,4.5,"['Sucrose', 'Glycerin', 'Polysorbate 20', 'Silica', 'Aqua (Water / Eau)', 'Butyrospermum Parkii (Shea) Butter', 'Gardenia Tahitensis Oil', 'Oenothera Biennis (Evening Primrose) Oil', 'Citrus Aurantium Dulcis (Orange) Oil', 'Macadamia (Macadamia Ternifolia) Seed Oil', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Carthamus Tinctorius (Safflower) Seed Oil', 'Persea Gratissima (Avocado) Oil', 'Cocos Nucifera (Coconut) Oil', 'Vanilla Planifolia Fruit Extract', 'Vanilla Planifolia', 'Vanilla Tahitensis', 'Cocos Nucifera (Coconut) Powder', 'Retinyl Palmitate', 'Fragrance (Parfum)', 'Ascorbic Acid', 'Sorbic Acid', 'Phenoxyethanol', 'Caprylyl Glycol', 'Hexyl Cinnamal', 'Linalool', 'Coumarin', 'Red 4', 'Yellow 5 / Yellow 4', 'Black Iron Oxide.']",30,61,8,"'Sucrose', 'Glycerin', 'Polysorbate 20', 'Silica', 'Aqua (Water / Eau)', 'Butyrospermum Parkii (Shea) Butter', 'Gardenia Tahitensis Oil', 'Oenothera Biennis (Evening Primrose) Oil', 'Citrus Aurantium Dulcis (Orange) Oil', 'Macadamia (Macadamia Ternifolia) Seed Oil', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Carthamus Tinctorius (Safflower) Seed Oil', 'Persea Gratissima (Avocado) Oil', 'Cocos Nucifera (Coconut) Oil', 'Vanilla Planifolia Fruit Extract', 'Vanilla Planifolia', 'Vanilla Tahitensis', 'Cocos Nucifera (Coconut) Powder', 'Retinyl Palmitate', 'Fragrance (Parfum)', 'Ascorbic Acid', 'Sorbic Acid', 'Phenoxyethanol', 'Caprylyl Glycol', 'Hexyl Cinnamal', 'Linalool', 'Coumarin', 'Red 4', 'Yellow 5 / Yellow 4', 'Black Iron Oxide.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,Dr Teal's,deep-marine-sea-kelp-mineral-soak-purify-hydrate,4.5,"['Magnesium Sulfate (Epsom Salt)', 'Sodium Chloride (Pink Himalayan)', 'Sodium Bicarbonate', 'Macrocystis Pyrifera (Kelp) Extract', 'Cocos Nucifera (Coconut) Oil', 'Helianthus Annuus (Sunflower) Seed Oil', 'Cymbopogon Schoenanthus Oil (Lemongrass),Citrus Aurantium Dulcis (Orange) Peel Oil', 'Fragrance (Parfum).']",8,12,5,"'Magnesium Sulfate (Epsom Salt)', 'Sodium Chloride (Pink Himalayan)', 'Sodium Bicarbonate', 'Macrocystis Pyrifera (Kelp) Extract', 'Cocos Nucifera (Coconut) Oil', 'Helianthus Annuus (Sunflower) Seed Oil', 'Cymbopogon Schoenanthus Oil (Lemongrass),Citrus Aurantium Dulcis (Orange) Peel Oil', 'Fragrance (Parfum).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,Tree Hut,coco-colada-shea-sugar-scrub,4.6,"['Sucrose', 'Glycerin', 'Polysorbate 20', 'Silica', 'Cocos Nucifera (Coconut) Oil', 'Ananas Sativa (Pineapple) Fruit Extract', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Macadamia (Macadamia Ternifolia) Seed Oil', 'Oenothera Biennis (Evening Primrose) Oil', 'Citrus Aurantium Dulcis (Orange) Oil', 'Butyrospermum Parkii (Shea) Butter', 'Persea Gratissima (Avocado) Oil', 'Carthamus Tinctorius (Safflower) Seed Oil', 'Cocos Nucifera (Coconut) Powder', 'Ascorbic Acid', 'Retinyl Palmitate', 'Aqua (Water/Eau)', 'Fragrance (Parfum)', 'Sorbic Acid', 'Phenoxyethanol', 'Caprylyl Glycol', 'Limonene', 'Titanium Dioxide (CI 77891).']",23,40,8,"'Sucrose', 'Glycerin', 'Polysorbate 20', 'Silica', 'Cocos Nucifera (Coconut) Oil', 'Ananas Sativa (Pineapple) Fruit Extract', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Macadamia (Macadamia Ternifolia) Seed Oil', 'Oenothera Biennis (Evening Primrose) Oil', 'Citrus Aurantium Dulcis (Orange) Oil', 'Butyrospermum Parkii (Shea) Butter', 'Persea Gratissima (Avocado) Oil', 'Carthamus Tinctorius (Safflower) Seed Oil', 'Cocos Nucifera (Coconut) Powder', 'Ascorbic Acid', 'Retinyl Palmitate', 'Aqua (Water/Eau)', 'Fragrance (Parfum)', 'Sorbic Acid', 'Phenoxyethanol', 'Caprylyl Glycol', 'Limonene', 'Titanium Dioxide (CI 77891).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,ULTA,sweet-apple-moisture-gel-hand-soap,4.6,"['Aqua (Water)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Panthenol', 'Benzophenone-4', 'Lactose', 'Cellulose', 'Hydroxypropyl Methylcellulose', 'Aloe Barbadensis Leaf Extract', 'Retinyl Palmitate', 'Tocopheryl Acetate', 'Ultramarine Blue', 'Sodium Hydroxide', 'Red 33', 'Red 40']",19,31,6,"'Aqua (Water)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Parfum (Fragrance)', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Panthenol', 'Benzophenone-4', 'Lactose', 'Cellulose', 'Hydroxypropyl Methylcellulose', 'Aloe Barbadensis Leaf Extract', 'Retinyl Palmitate', 'Tocopheryl Acetate', 'Ultramarine Blue', 'Sodium Hydroxide', 'Red 33', 'Red 40'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1055,Neutrogena,rainbath-ocean-mist,4.4,"['Water', 'Sodium Laureth Sulfate', 'Sodium Chloride', 'Cocamidopropyl Betaine', 'Peg-80 Sorbitan Laurate', 'Polysorbate 20', 'Coconut Acid', 'Sodium Benzotriazolyl Butylphonl Sulfonate', 'Tetrasodium Glutamate Diacetate', 'Sodium Hydroxide', 'Citric Acid', 'Sodium Benzoate', 'Fragrance (Parfum)', 'Blue 1 (Ci 42090).']",14,36,23,"'Water', 'Sodium Laureth Sulfate', 'Sodium Chloride', 'Cocamidopropyl Betaine', 'Peg-80 Sorbitan Laurate', 'Polysorbate 20', 'Coconut Acid', 'Sodium Benzotriazolyl Butylphonl Sulfonate', 'Tetrasodium Glutamate Diacetate', 'Sodium Hydroxide', 'Citric Acid', 'Sodium Benzoate', 'Fragrance (Parfum)', 'Blue 1 (Ci 42090).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1056,Dr Teal's,lavender-foaming-bath,3.4,"['Water', 'Sodium Lauryl Sulfate', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Magnesium', 'Sulfate (Epsom Salt)', 'Fragrance', 'Lavandula Augustifolia (Lavender) Extract', 'Lauramide DEA', 'Sodium Chloride', 'Disodium EDTA', 'Citric Acid', 'DMDM Hydantoin.']",13,178,5,"'Water', 'Sodium Lauryl Sulfate', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Magnesium', 'Sulfate (Epsom Salt)', 'Fragrance', 'Lavandula Augustifolia (Lavender) Extract', 'Lauramide DEA', 'Sodium Chloride', 'Disodium EDTA', 'Citric Acid', 'DMDM Hydantoin.'",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1057,SweetSpot Labs,buff-brighten-body-exfoliating-pads,4.3,"['Water (Aqua)', 'Aloe Barbadensis Leaf Juice', 'Hammamelis Virginiana (Witch Hazel Water', 'Alcohol', 'Ethanol', 'Glycolic Acid', 'Panthenol', 'Salix Nigra (Willow) Bark Extract', 'Allantoin', 'Ananas Sativus (Pineapple) Fruit Extract', 'Carica Papaya (Papaya) Leaf Extract', 'Caprylyl/ Capryl Glucoside', 'Potassium Hydroxide', 'Propanediol', 'Trisodium Ethylenediamine Disuccinate', 'Ethylhexylglycerin', 'Benzyl Alcohol', 'Fragrance.']",18,5,25,"'Water (Aqua)', 'Aloe Barbadensis Leaf Juice', 'Hammamelis Virginiana (Witch Hazel Water', 'Alcohol', 'Ethanol', 'Glycolic Acid', 'Panthenol', 'Salix Nigra (Willow) Bark Extract', 'Allantoin', 'Ananas Sativus (Pineapple) Fruit Extract', 'Carica Papaya (Papaya) Leaf Extract', 'Caprylyl/ Capryl Glucoside', 'Potassium Hydroxide', 'Propanediol', 'Trisodium Ethylenediamine Disuccinate', 'Ethylhexylglycerin', 'Benzyl Alcohol', 'Fragrance.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,Soap & Glory,flake-away-body-polish,4.4,"['Glycerin', 'Sodium Chloride', 'Caprylic/Capric Triglyceride', 'Maris Sal (Sea Salt)', 'Sucrose', 'Glyceryl Stearate', 'PEG-100 Stearate', 'Polysorbate 20', 'Parfum (Fragrance)', 'Prunus Persica (Peach) Seed Powder', 'Vitis Vinifera (Grape) Seed Oil', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Butyrospermum Parkii (Shea Butter)', 'Dipropylene Glycol', 'Hexyl Cinnamal', 'Limonene', 'Butylphenyl Methylpropional', 'Benzyl Salicylate', 'Linalool', 'Aqua (Water)', 'BHT', 'Geraniol', 'Alpha-Isomethyl Ionone', 'Citral.']",24,224,15,"'Glycerin', 'Sodium Chloride', 'Caprylic/Capric Triglyceride', 'Maris Sal (Sea Salt)', 'Sucrose', 'Glyceryl Stearate', 'PEG-100 Stearate', 'Polysorbate 20', 'Parfum (Fragrance)', 'Prunus Persica (Peach) Seed Powder', 'Vitis Vinifera (Grape) Seed Oil', 'Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Butyrospermum Parkii (Shea Butter)', 'Dipropylene Glycol', 'Hexyl Cinnamal', 'Limonene', 'Butylphenyl Methylpropional', 'Benzyl Salicylate', 'Linalool', 'Aqua (Water)', 'BHT', 'Geraniol', 'Alpha-Isomethyl Ionone', 'Citral.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,Kiehl's Since 1851,epidermal-re-texturizing-micro-dermabrasion,4.2,"['Aqua/Water', 'Alumina', 'Paraffinum Liquidum/ Mineral Oil', 'Glycerin', 'Dimethi-Cone', 'Butyrospermum Parkii/ Shea Butter', 'PEG-100 Stearate', 'Stearyl Alcohol', 'Glyceryl Stearate', 'Solum Diatomeae/Diatomaceous Earth', 'Ammonium Polyacryloyl-Dimethyl Taurate', 'Phenoxyethanol', 'Methylparaben', 'Butylparaben', 'Epilobium Angustifolium/ Epilobium Angustifolium Extract', 'Disodium Edta', 'Hydrolyzed Algin.']",17,2,41,"'Aqua/Water', 'Alumina', 'Paraffinum Liquidum/ Mineral Oil', 'Glycerin', 'Dimethi-Cone', 'Butyrospermum Parkii/ Shea Butter', 'PEG-100 Stearate', 'Stearyl Alcohol', 'Glyceryl Stearate', 'Solum Diatomeae/Diatomaceous Earth', 'Ammonium Polyacryloyl-Dimethyl Taurate', 'Phenoxyethanol', 'Methylparaben', 'Butylparaben', 'Epilobium Angustifolium/ Epilobium Angustifolium Extract', 'Disodium Edta', 'Hydrolyzed Algin.'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,Soap & Glory,call-of-fruity-bubble-in-paradise-body-wash,4.7,"['Aqua (Water/Eau)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Acrylates Copolymer', 'Parfum (Fragrance)', 'PEG-4 Distearyl Ether', 'Dipropylene Glycol', 'Benzyl Alcohol', 'Sodium Chloride', 'Citric Acid', 'Tetrasodium Edta', 'Sodium Benzoate', 'Distearyl Ether', 'Menthyl Lactate', 'Styrene/Acrylates Copolymer', 'Guar Hydroxypropyltrimonium Chloride', 'Glycerin', 'Sodium Hydroxide', 'Dicaprylyl Ether', 'Mangifera Indica (Mango) Fruit Extract', 'Disodium Phosphate', 'Sodium Citrate', 'Passiflora Edulis Fruit Extract', 'Propylene Glycol', 'Carica Papaya (Papaya) Fruit Extract', 'Potassium Sorbate', 'Citrus Nobilis (Mandarin Orange) Peel Extract', 'Sorbitol', 'Sorbic Acid', 'Dehydroacetic Acid', 'CI 15985 (Yellow 6)', 'CI14700 (Red 4).']",32,63,10,"'Aqua (Water/Eau)', 'Sodium Laureth Sulfate', 'Cocamidopropyl Betaine', 'Acrylates Copolymer', 'Parfum (Fragrance)', 'PEG-4 Distearyl Ether', 'Dipropylene Glycol', 'Benzyl Alcohol', 'Sodium Chloride', 'Citric Acid', 'Tetrasodium Edta', 'Sodium Benzoate', 'Distearyl Ether', 'Menthyl Lactate', 'Styrene/Acrylates Copolymer', 'Guar Hydroxypropyltrimonium Chloride', 'Glycerin', 'Sodium Hydroxide', 'Dicaprylyl Ether', 'Mangifera Indica (Mango) Fruit Extract', 'Disodium Phosphate', 'Sodium Citrate', 'Passiflora Edulis Fruit Extract', 'Propylene Glycol', 'Carica Papaya (Papaya) Fruit Extract', 'Potassium Sorbate', 'Citrus Nobilis (Mandarin Orange) Peel Extract', 'Sorbitol', 'Sorbic Acid', 'Dehydroacetic Acid', 'CI 15985 (Yellow 6)', 'CI14700 (Red 4).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061,Pacifica,sugared-crystal-supercharged-body-scrub,5.0,"['Aqua', 'Silica', 'Decyl Glucoside', 'Glycerin', 'Cocamidopropyl Betaine', 'Xanthan Gum', 'Sucrose', 'Avena Sativa (Oat) Kernel Extract', 'Citrullus Vulgaris (Watermelon) Fruit Extract', 'Quartz Powder', 'Gossypium Herbaceum (Cotton) Extract', 'Mica', 'Titanium Dioxide', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum (Natural).']",16,15,16,"'Aqua', 'Silica', 'Decyl Glucoside', 'Glycerin', 'Cocamidopropyl Betaine', 'Xanthan Gum', 'Sucrose', 'Avena Sativa (Oat) Kernel Extract', 'Citrullus Vulgaris (Watermelon) Fruit Extract', 'Quartz Powder', 'Gossypium Herbaceum (Cotton) Extract', 'Mica', 'Titanium Dioxide', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum (Natural).'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
