ProductName,BrandName,ChemicalCount,DiscontinuedDate,ChemicalName,Discontinued
Sultry Eye Shadow Palette (Shade Birch),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sultry Eye Shadow Palette (Shade Bloom),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sultry Eye Shadow Palette (Shade Fresh),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sultry Eye Shadow Palette (Shade Noir),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sultry Eye Shadow Palette (Shade Slate),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sultry Eye Shadow Palette (Shade Steampunk),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sultry Eye Shadow Palette (Shade Twig),Anastasia Beverly Hills,1,0,'Titanium dioxide',1
Sulwhasoo Essential Lip Serum Stick No.3,Sulwhasoo,1,0,'Titanium dioxide',1
Sulwhasoo Essential Lip Serum Stick No.4,Sulwhasoo,1,0,'Titanium dioxide',1
Sulwhasoo Essential Lip Serum Stick No.5,Sulwhasoo,1,0,'Titanium dioxide',1
Sulwhasoo Essential Lip Serum Stick No.6,Sulwhasoo,1,0,'Titanium dioxide',1
Sulwhasoo Essential Lip Serum Stick No.7,Sulwhasoo,1,0,'Titanium dioxide',1
Sulwhasoo Essential Lip Serum Stick No.8,Sulwhasoo,1,0,'Titanium dioxide',1
Sulwhasoo Essential Refining Eye Cream,SULWHASOO,1,0,'Ginkgo biloba extract',1
Suma Ginseng NOURISHING BODY LOTION,Molton Brown London,1,0,'Triethanolamine',1
Summer Color Self Tanning Lotion  Airbrush Color,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Summer Color Self Tanning Lotion Deep Dark Color,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Summer Color Self Tanning Lotion Light Medium Color,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Summer Crush,SuperNail Pro Gel,1,0,'Titanium dioxide',1
Summer Crush,SuperNail Progel,1,0,'Titanium dioxide',1
Summer Crushin',Artistic,1,0,'Titanium dioxide',1
Summer Eclipse,Physicians Formula,1,0,'Titanium dioxide',1
Summer Escape Lacquer,Salon Perfect,1,0,'Titanium dioxide',1
Summer Glow Daily Moisturizer - Fair to Medium Skin Tones,Kroger,1,0,'Titanium dioxide',1
Summer Glow Daily Moisturizer - Medium to Tan Skin Tones,Kroger,1,0,'Titanium dioxide',1
Summer Nails Nail Enamel Set,La Biosthetique,1,0,'Titanium dioxide',1
Summer Pudding Soap,Lush Handmade Cosmetics,1,0,'Titanium dioxide',1
Summer Rain,RITUALS,1,12/01/2014,'Cocamide MEA',0
Summer Touch Make-Up,La Biosthetique,1,0,'Titanium dioxide',1
Summer legs sunless tanning care,Bronze nature,1,04/04/2012,'Titanium dioxide',0
Sun Beam,Benefit Cosmetics,1,0,'Titanium dioxide',1
Sun Beauty Pigments,Double Max,1,0,'Titanium dioxide',1
Sun Beauty Pigments,Triple Max,1,0,'Titanium dioxide',1
Sun Burst Gel Polish,ESN,1,0,'Titanium dioxide',1
Sun Care System High Protection Sun Lotion,BABOR,1,0,'Titanium dioxide',1
Sun Care System Moderate Protection Sensitive Sun Cream,BABOR,1,0,'Titanium dioxide',1
Sun Comfort Clear Sunscreen Spray UVA/UVB Broad Spectrum SPF 30,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Sun Comfort Clear Sunscreen Spray UVA/UVB Broad Spectrum SPF 50+,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Sun Comfort Lotion UVA/UVB Broad Spectrum SPF 30,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Sun Comfort Lotion UVA/UVB Broad Spectrum SPF 50+,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Sun Defense Cream SPF 50,Natura Bisse,1,0,'Titanium dioxide',1
Sun Defense Fluid Oil Free SPF 30,Natura Bisse,1,0,'Titanium dioxide',1
Sun Defense Fluid SPF 30,Natura Bisse,1,0,'Titanium dioxide',1
Sun Defense Spray SPF 40/Sport,Natura Bisse,1,0,'Titanium dioxide',1
Sun Defense Tinted Moisturizer,Bodyography,1,0,'Titanium dioxide',1
Sun Diffusing Protector,Bioelements,0,0,'Titanium dioxide',1
Sun Glow,Yoanna Sun Glow,1,0,'Titanium dioxide',1
Sun Glow MIneral Powder,Dermaquest Sun Glow Pwdr,1,0,'Titanium dioxide',1
Sun Glow Mineral Powder,Dermaquest Mineral Powder,1,0,'Titanium dioxide',1
Sun Glow Mineral Powder,Dermaquest SG Mineral Powder,1,0,'Titanium dioxide',1
Sun Glow Powder,Yoanna SG Powder,1,0,'Titanium dioxide',1
Sun Kissed,Lush ,1,0,'Titanium dioxide',1
Sun Kissed Bronze Shimmer Powder - Arabian Nights,No7,2,06/30/2011,"'Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.', 'Titanium dioxide'",0
Sun Kissed Bronze Shimmer Powder - Sahara Daze,No7,2,06/30/2011,"'Titanium dioxide', 'Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.'",0
Sun Kissed SPF 25 Tinted Moisturizer,Super by Dr Nicholas Perricone,1,11/26/2012,'Titanium dioxide',0
Sun Kissed Soak Off Gel Polish,IBD,1,0,'Titanium dioxide',1
Sun Lotion 24,Annemarie B�rlind,1,0,'Titanium dioxide',1
Sun Lotion SPF30+,Jurlique,1,0,'Titanium dioxide',1
Sun Obsession Sculpting Bronzer,Collab,1,0,'Titanium dioxide',1
Sun Shield For Faces Extra Sensitive Skin SPF 25,Physicians Formula,1,0,'Titanium dioxide',1
Sun Shield Liquid Makeup SPF 15,Physicians Formula,1,0,'Titanium dioxide',1
Sun Splash Mango,Body Drench,1,0,"'Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.'",1
Sun Splash Mango Lotion,Body Drench,1,0,'Triethanolamine',1
Sun spf 15,Stila,1,0,'Titanium dioxide',1
Sun-Bathed Citrus Hand Sanitizer with Beads,Germ-X,1,0,'Retinyl palmitate',1
Sun-Bathed Citrus Hand Sanitizer with Beads,Up&Up,1,0,'Retinyl palmitate',1
Sun-Bathed Citrus Hand Sanitizer with Beads,Walgreens,1,0,'Retinyl palmitate',1
Sun-Kissed Mirage Eyeshadow+Highlighter Palette,Palladio,4,0,"'Talc', 'Silica, crystalline (airborne particles of respirable size)', 'Carbon black', 'Titanium dioxide'",1
Sunblock,Blue Lagoon,1,0,'Titanium dioxide',1
Sunburst,Tarte,1,0,'Titanium dioxide',1
Suncut Q10 30+,DHC,0,09/22/2010,'Titanium dioxide',0
Sunday Funday,China Glaze,1,0,'Titanium dioxide',1
Sunflowers Eau de Toilette Spray Naturel,Sunflowers,0,0,'Ethylene glycol',1
Sunflowers Hydrating Cream Cleanser For The Body,Sunflowers,1,0,'Titanium dioxide',1
Sunflowers Perfumed Body Lotion,Sunflowers,1,0,'Titanium dioxide',1
Sunforgettable Brush On Sunscreen SPF 30,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable Lip Shine SPF 35 - Champagne,colrescience,1,0,'Titanium dioxide',1
Sunforgettable Lip Shine SPF 35 - Clear,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable Lip Shine SPF 35 - Coral,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable Lip Shine SPF 35 - Merlot,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable Primer SPF 30 sunscreen,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable SPF 30 suncreen,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable SPF 50 sunscreen,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable Total Protection Body Shield Bronze SPF50,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable Total Protection Brush-On Shield SPF50,Colorescience,1,0,'Titanium dioxide',1
Sunforgettable Total Protection Face Shield Bronze SPF50,Colorescience,1,0,'Titanium dioxide',1
Sung Alfred Sung Dusting Powder,Alfred Sung,1,04/15/2015,'Titanium dioxide',0
Sung Alfred Sung Eau de Parfum Spray,Alfred Sung,0,04/11/2012,'Styrene',0
Sung Alfred Sung Eau de Toilette Spray,Alfred Sung,0,0,'Styrene',1
Sung Alfred Sung Essential Body Cream,Alfred Sung,1,04/30/2014,'Styrene',0
Sung Alfred Sung Essential Hand Cream,Alfred Sung,1,08/04/2014,'Styrene',0
Sung Alfred Sung Moisturizing Body Lotion,Alfred Sung,1,04/11/2012,'Styrene',0
Sung Alfred Sung Parfum,Aflred Sung,0,0,'Styrene',1
Sung Homme Alfred Sung  Hair and Body Shampoo,Alfred Sung,1,02/06/2015,'Titanium dioxide',0
Sunglitz Ash Blonde Color Enhancing Shampoo,Sunglitz,1,0,'Trade Secret',1
Sunglitz Ash Blonde Cream Lightener,Sunglitz,1,0,'Trade Secret',1
Sunglitz Beige Blonde Color Enhancement Shampoo,Sungliltz,1,0,'Trade Secret',1
Sunglitz Beige Blonde Cream Lightener,Sunglitz,1,0,'Trade Secret',1
Sunglitz Black Brightener Toner,Sunglitz,1,0,'Trade Secret',1
Sunglitz Cool Blonde Cream Lightener and Color Remover,Sunglitz,1,0,'Trade Secret',1
Sunglitz Golden Blonde Color Enhancement Shampoo,Sunglitz,1,0,'Trade Secret',1
Sunglitz Golden Blonde Hair Lightener,Sunglitz,1,0,'Trade Secret',1
Sunglitz Mocha Blonde Color Enhancement Shampoo,Sunglitz,1,0,'Trade Secret',1
Sunglitz Mocha Blonde Cream Lightener,Sunglitz,1,0,'Trade Secret',1
Sunglitz Natural Blonde Cream Lightener,Sunglitz,1,0,'Trade Secret',1
Sunglitz Natural Shine Enhancement Shampoo,Sunglitz,1,0,'Trade Secret',1
Sunglitz Strawberry Blonde Color Enhancement Shampoo,Sunglitz,1,0,'Trade Secret',1
Sunglitz Strawberry Blonde Cream Lightener,Sunglitz,1,0,'Trade Secret',1
Sunglitz White Brightener/Toner,Sunglitz,1,0,'Trade Secret',1
Sunglow,RITUALS,3,0,"'Titanium dioxide', 'Talc', 'Mica'",1
Sunkissed All That Bling Eyeshadow Palette,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Back to Naturelle Eyeshadow Palette Eye Lid Primer,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Back to Naturelle Eyeshadow Palette Eyeshadow,Sunkissed,2,0,"'Carbon black', 'Titanium dioxide'",1
Sunkissed Baked to Perfection Blush Highlight Duo,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Brow Envy Brow Wax,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Brow Envy Cream Highlighter,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed CC Flawless Base Colour Correcting Palette,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Cosmic Crush Holographic Lip Gloss,Sunkissed,2,0,"'Carbon black', 'Titanium dioxide'",1
Sunkissed Diamond Dust Highlighter Palette,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Easy Brow Eyebrow Pencil,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Glow,Retropical,1,03/20/2015,'Titanium dioxide',0
Sunkissed Glow Baby Liquid Highlighter,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Hawaiian Dusk Eyeshadow Palette,Sunkissed,2,0,"'Titanium dioxide', 'Carbon black'",1
Sunkissed Hello Sunshine Matte Bronzer,Sunkissed,2,0,"'Titanium dioxide', 'Carbon black'",1
Sunkissed Highlights Beam Cream,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Let It Glow Baked Highlighter Palette,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Living the Dream Glow Bronze Highlight Duo,Sunkissed,2,0,"'Carbon black', 'Titanium dioxide'",1
Sunkissed Make Me Blush Ombr� Blush,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Party Ever After Eyeshadow Palette,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Sweet Sunrise The Ultimate Face Palette Baked Highlighter,Sunkissed,2,0,"'Titanium dioxide', 'Carbon black'",1
Sunkissed Sweet Sunrise The Ultimate Face Palette Eyeshadow,Sunkissed,2,0,"'Carbon black', 'Titanium dioxide'",1
Sunkissed Sweet Sunrise The Ultimate Face Palette Multi Colour Bronzer - Blusher,Sunkissed,2,0,"'Titanium dioxide', 'Carbon black'",1
Sunkissed Ultimate Pout Lip Colour Palette Lipstick,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Ultimate Pout Lip Liner,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Velvet Kiss Lip Liner,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Velvet Kiss Liquid Lip Glaze,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed Velvet Kiss Matte Lipstick,Sunkissed,1,0,'Titanium dioxide',1
Sunkissed effect fluid foundation,Couleurs Nature,1,0,'Titanium dioxide',1
Sunkissed face sunless tanning care,Bronze nature,1,06/04/2012,'Titanium dioxide',0
Sunkissed moisturizing,Spa Vegetal,1,01/11/2011,'Titanium dioxide',0
Sunless Tanning Lotion,by Jodi Crissy,1,0,"'Mineral oils, untreated and mildly treated'",1
Sunlight Gloss,La Biosthetique,1,0,'Titanium dioxide',1
Sunny Blonde Color enchancing Shampoo,BioSilk,1,0,'Trade Secret',1
Sunny Citrus Soap,Lush Handmade Cosmetics,1,0,'Titanium dioxide',1
Sunny Daze,EzFlow Gelez,1,0,'Titanium dioxide',1
Sunny Side Bubble Bar,Lush Handmade Cosmetics,1,0,"'Cocamide DEA', 'Titanium dioxide'",1
Sunny glow foundation,100% natural origin,1,03/26/2015,'Titanium dioxide',0
Sunny tri-powder,Aquarelle,1,07/29/2011,'Titanium dioxide',0
Sunny tri-powder,Jardin des nymphes,1,07/13/2012,'Titanium dioxide',0
Sunny water,Luminelle,1,08/17/2010,'Titanium dioxide',0
Sunray Gel Polish,IBD,1,0,'Titanium dioxide',1
Sunright Insta Glow Tinted Self-Tanning Gel,Nu Skin,1,0,'Titanium dioxide',1
Sunright SPF 35,Nu Skin,1,0,'Titanium dioxide',1
Sunright SPF 50,Nu Skin,1,0,'Titanium dioxide',1
Sunrise Soap,Lush,1,0,'Titanium dioxide',1
"Sunrise, nail enamel",Gap Outlet,1,0,'Titanium dioxide',1
Sunsation Powder,La Biosthetique,1,0,'Titanium dioxide',1
Sunscreen,Erbaviva,1,0,'Titanium dioxide',1
Sunscreen,Sea Enzyme 4552-815 Ultra Umbrella,1,0,"'Trade Secret', 'Titanium dioxide (airborne, unbound particles of respirable size)'",1
Sunscreen Lip Balm Broad Spectrum SPF 45 w/ Aloe Vera and Vitamin E,Banana Boat,1,0,"'Aloe vera, whole leaf extract'",1
Sunscreen Sensitive Skin SPF 30,Vanicream,1,12/03/2013,'Titanium dioxide',0
Sunscreen Sensitive Skin SPF 60,Vanicream,1,12/03/2012,'Titanium dioxide',0
Sunscreen Top Coat,Lexi,1,0,'Toluene',1
Sunscreen Top Coat,QT,1,0,'Toluene',1
Sunsense Bronzing Powder,Merle Norman Cosmetics ,1,02/18/2011,'Titanium dioxide',0
Sunset Over Sag Harbor,Red Carpet Manicure,1,0,'Titanium dioxide',1
Sunset Peach Tropical Lip Smacker,Lip Smacker,1,0,'Titanium dioxide',1
Sunset Sail Laquer,China Glaze,1,0,'Titanium dioxide',1
Sunshine & Seashells,Entity,1,0,'Titanium dioxide',1
Sunshine Pop Lacquer,China Glaze,1,0,'Titanium dioxide',1
Sunshine Skin Tint,Milk Makeup,1,0,'Titanium dioxide',1
Sunshower Gel Polish,IBD,1,0,'Titanium dioxide',1
Sunsilk Captivating Curls Shampoo,Sunsilk,1,0,'Titanium dioxide',1
Sunsilk De-Frizz Shampoo Captivating Curls,Sunsilk,1,0,'Titanium dioxide',1
Sunsilk Hydra TLC Shampoo,Sunsilk,1,0,'Titanium dioxide',1
Sunsilk Straight to Perfection Straighten Up Shampoo,Sunsilk,1,0,'Titanium dioxide',1
Sunsilk Thermashine Shampoo,Sunsilk,1,0,'Titanium dioxide',1
Sunsilk Waves of Envy Shampoo,Sunsilk,1,0,'Titanium dioxide',1
Super BB All-in-1 Beauty Balm Bronzer & Blush,Physicians Formula,1,0,'Titanium dioxide',1
Super BB All-in-1 Beauty Balm Stick,Physicians Formula,1,0,'Titanium dioxide',1
Super BB All-in-1 Cheek & Lip Beauty Balm,Physicians Formula,1,0,'Titanium dioxide',1
Super CC Color-Correction + Care CC Compact Cream,Physicians Formula,1,0,'Titanium dioxide',1
Super CC Color-Correction + Care Instant Blurring CC Eye Cream,Physicians Formula,1,0,'Titanium dioxide',1
Super Clean Extra Hairspray,John Paul Mitchell Systems,1,0,'Styrene',1
Super Clean Hairspray,John Paul Mitchell Systems,1,0,'Styrene',1
Super Clean Lite Hairspray,John Paul Mitchell Systems,1,0,'Styrene',1
Super Dad,Lush,1,0,'Titanium dioxide',1
Super Fast Set Powder,Lexi,1,0,'Titanium dioxide',1
Super Fruit Acai Blueberry Wax,GiGi,1,0,'Titanium dioxide',1
Super Fruit Pomegranate Cranberry Wax,GiGi,1,0,'Titanium dioxide',1
Super Hand Cleaner,WaxieCare�,1,10/21/2010,'Titanium dioxide',0
Super Hold Styling Gel,Clubman,1,0,'Triethanolamine',1
Super Hold Styling Gel,Three Flowers,1,0,'Triethanolamine',1
Super Jucies,Femme Couture International,1,0,'Titanium dioxide',1
Super Juicies Shimmer Lip Gloss,Savvy,1,0,'Titanium dioxide',1
Super Length Mascara,Revlon,2,0,"'Carbon black', 'Titanium dioxide'",1
Super Lustrous Lip Balm- Cassis Kiss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lip Balm- Clear Kiss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lip Balm- Fuschia Kiss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lip Balm- Peach Kiss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lip Balm- Pink Kiss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lip Balm- Red Kiss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lip Gloss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Cherries in the Glow,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Coffee Gleam,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Glossy Rose,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Life's a Peach,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Nude Lustre,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Pearl Plum,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Pink Afterglow,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Pink Pursuit,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Power Walk Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Shine City,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipgloss- Shine That Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick - Cream,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick - Frost,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick - High Shine,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Apricot Fantasy,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Berry Haute,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Berry Rich,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Blackberry,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Blush Chrome,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Blushed,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Blushing Mauve,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Blushing Nude,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Caramel Glace,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Cha Cha Cherry,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Champagne on Ice,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Cherries in the Snow,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Cherry Blossom,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Choco-liscious,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Chocolate Velvet,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Cocoa Bronze,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Coffee Bean,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Copper Chrome,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Copperglow Berry,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Daring Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Deep Nude,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Fire & Ice,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Fleshtone,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Fuschia Fusion,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Gentlemen Prefer Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Ginger Rose,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Goldpearl Plum,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Highbeam Tan,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Iced Amethyst,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Iced Mocha,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Icy Violet,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Just Buff Enough,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Kiss Me Coral,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Love That Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Love That Red,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Luminous Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Mad About Mauve,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Mauvy Night,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Mulled Wine,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Paparazzi Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Peach Me,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Pink Velvet,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Pink in the Afternoon,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Plum Baby,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Plumalicious,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Porcelain Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Raisin Rage,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Raspberry Bite,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Raspberry Freeze,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Ravish Me Red,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Rose & Shine,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Rose Velvet,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Rosedew,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Rosewine,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Rum Raisin,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- SandStorm,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Sandalwood Beige,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Sassy Mauve,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Satin Plum,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Silver City Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Smoky Rose,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Softshell Pink,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Softsilver Red,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Softsilver Rose,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Sparkling Cider,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Spiced Brandy,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Spicy Cinnamon,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Sultry Sable,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Teak Rose,Revlon,1,0,'Titanium dioxide',1
Super Lustrous Lipstick- Toast of New York,Revlon,1,0,'Titanium dioxide',1
